source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:47.467Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e63751bab6d1e96,01KN86WWS30XCECMVM80YCH512,9e63751bab6d1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:47.088Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375194b121e96,01KN86WWS30XCECMVM80YCH510,9e6375194b121e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:47.068Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375191b0a1e96,01KN86WWS30XCECMVM80YCH50Z,9e6375191b0a1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:47.059Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375191b091e96,01KN86WWS30XCECMVM80YCH511,9e6375191b091e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.993Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637518ab061e96,01KN86WWS30XCECMVM80YCH50Y,9e637518ab061e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.925Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375183af91e96,01KN86WWS30XCECMVM80YCH50R,9e6375183af91e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.924Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375183afa1e96,01KN86WVWTHXNW1XPBABRWXRTH,9e6375183afa1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.918Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375183af61e96,01KN86WWS30XCECMVM80YCH50K,9e6375183af61e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.725Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375170ad31e96,01KN86WWS30XCECMVM80YCH50M,9e6375170ad31e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.711Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637516eace1e96,01KN86WVWTHXNW1XPBABRWXRTD,9e637516eace1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.697Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637516dac91e96,01KN86WWS30XCECMVM80YCH50Q,9e637516dac91e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.682Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637516bac71e96,01KN86WWS30XCECMVM80YCH50N,9e637516bac71e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
"[route-metrics] {""windowMs"":1137,""requestCount"":50,""routes"":[{""method"":""GET"",""route"":""/api/messages/:userId"",""count"":50,""avgMs"":1966,""maxMs"":2230,""statusCounts"":{""200"":50}}]}",cloudflare-workers,2026-04-02T23:01:46.661Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e63750939121e96,01KN86WTH56W2PRYAQHFGDD10F,9e63750939121e96,GET /api/messages/REDACTED,mansion-deseo-api-production,"[route-metrics] {""windowMs"":1137,""requestCount"":50,""routes"":[{""method"":""GET"",""route"":""/api/messages/:userId"",""count"":50,""avgMs"":1966,""maxMs"":2230,""statusCounts"":{""200"":50}}]}",f251d9341172cd4fa210cc7a0308adc6,cf-worker,b736bad4064d7d407ec5325526018f20,fetch,"[route-metrics] {""windowMs"":1137,""requestCount"":50,""routes"":[{""method"":""GET"",""route"":""/api/messages/:userId"",""count"":50,""avgMs"":1966,""maxMs"":2230,""statusCounts"":{""200"":50}}]}",undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.647Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375168ac21e96,01KN86WWS30XCECMVM80YCH50P,9e6375168ac21e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.560Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637515faa51e96,01KN86WVWTHXNW1XPBABRWXRTE,9e637515faa51e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.543Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637515daa11e96,01KN86WVWTHXNW1XPBABRWXRT7,9e637515daa11e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.522Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637515ba9f1e96,01KN86WVWTHXNW1XPBABRWXRTC,9e637515ba9f1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.509Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637515aa9c1e96,01KN86WVWTHXNW1XPBABRWXRTF,9e637515aa9c1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.484Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375157a971e96,01KN86WVWTHXNW1XPBABRWXRT9,9e6375157a971e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.449Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375153a921e96,01KN86WVWTHXNW1XPBABRWXRT4,9e6375153a921e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.398Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637514fa841e96,01KN86WVWTHXNW1XPBABRWXRT8,9e637514fa841e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.396Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637514fa831e96,01KN86WWS30XCECMVM80YCH50J,9e637514fa831e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.284Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375143a691e96,01KN86WVWTHXNW1XPBABRWXRT6,9e6375143a691e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.278Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375143a671e96,01KN86WVWTHXNW1XPBABRWXRTG,9e6375143a671e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.257Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375141a621e96,01KN86WVWTHXNW1XPBABRWXRSP,9e6375141a621e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.244Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637513fa601e96,01KN86WVWTHXNW1XPBABRWXRT0,9e637513fa601e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.224Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637513da5d1e96,01KN86WVWTHXNW1XPBABRWXRSW,9e637513da5d1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.212Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637513ca5c1e96,01KN86WVWTHXNW1XPBABRWXRTB,9e637513ca5c1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.208Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637513ca5b1e96,01KN86WVWTHXNW1XPBABRWXRT1,9e637513ca5b1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.157Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375137a4a1e96,01KN86WVWTHXNW1XPBABRWXRT5,9e6375137a4a1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.125Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375134a471e96,01KN86WVWTHXNW1XPBABRWXRSH,9e6375134a471e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.116Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375133a461e96,01KN86WVWTHXNW1XPBABRWXRSY,9e6375133a461e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:46.110Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375132a421e96,01KN86WVWTHXNW1XPBABRWXRSR,9e6375132a421e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
